alpha,gamma,phi_wall,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,phi_MP,n_MP
5.258930499999999952e+00,1.449092199999999941e+00,4.320639899999999756e+00,2.688852999999999938e+00,2.505673999999999957e+00,2.320628000000000135e+00,2.150323999999999902e+00,1.997066000000000008e+00,1.861725000000000074e+00,1.743900000000000006e+00,1.642492000000000063e+00,1.555509999999999948e+00,1.481557999999999931e+00,1.417877999999999972e+00,1.363850000000000007e+00,1.316694999999999949e+00,1.276191000000000075e+00,1.240817000000000059e+00,1.208978000000000108e+00,1.180644999999999945e+00,1.155254000000000003e+00,1.132260999999999962e+00,1.113145999999999969e+00,-2.096187000000000022e+00,1.179550000000000043e-01
7.841729299999999903e+00,4.156913600000000208e+00,7.296843700000000155e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.839701000000000031e+00,1.592369999999999897e-01
2.420280099999999823e+00,1.989812099999999973e+00,8.063924399999999437e+00,4.759387000000000256e+00,4.520749999999999602e+00,4.251355000000000217e+00,3.989018000000000175e+00,3.734989999999999810e+00,3.492917999999999967e+00,3.267805000000000071e+00,3.061968999999999941e+00,2.877450000000000063e+00,2.714831000000000216e+00,2.571892000000000067e+00,2.448968999999999951e+00,2.341985999999999901e+00,2.249010999999999871e+00,2.168448000000000153e+00,2.097437000000000218e+00,2.034835000000000171e+00,1.979230999999999963e+00,1.929457999999999895e+00,1.884767000000000081e+00,-2.773010000000000197e+00,6.233299999999999952e-02
1.131265799999999988e+00,4.172272000000000203e-01,1.456561999999999912e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.466460999999999792e+00,4.999399999999999678e-02
4.489194799999999930e+00,3.529478999999999811e-01,5.050220300000000329e+00,2.401743999999999879e+00,2.364965999999999902e+00,2.326541000000000192e+00,2.290033000000000207e+00,2.254291999999999963e+00,2.218999999999999861e+00,2.185062999999999978e+00,2.151499999999999968e+00,2.119187999999999850e+00,2.087539000000000033e+00,2.056815999999999978e+00,2.027063000000000059e+00,1.998010999999999981e+00,1.970128000000000101e+00,1.942914000000000030e+00,1.916719999999999979e+00,1.891334000000000071e+00,1.866775000000000073e+00,1.843147000000000091e+00,1.820195999999999925e+00,-2.265547999999999895e+00,1.023209999999999953e-01
1.273653499999999994e+00,2.923348799999999859e+00,8.970644999999999314e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.352640000000000065e+00,3.494699999999999890e-02
2.735889000000000237e-01,1.183297499999999891e+00,6.532834399999999597e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.732948000000000377e+00,8.328000000000000333e-03
5.888617899999999850e+00,1.495886300000000002e+00,3.940014199999999800e+00,2.549681000000000086e+00,2.358496999999999844e+00,2.164912999999999865e+00,1.990139000000000102e+00,1.835919999999999996e+00,1.702288999999999941e+00,1.588224000000000080e+00,1.491452999999999918e+00,1.410519999999999996e+00,1.341471000000000080e+00,1.283706000000000014e+00,1.234507999999999939e+00,1.192234999999999934e+00,1.156549999999999967e+00,1.124649000000000010e+00,1.096540999999999988e+00,1.071477999999999930e+00,1.049015999999999948e+00,1.028561999999999976e+00,1.009970999999999952e+00,-1.992204000000000086e+00,1.291150000000000075e-01
6.256314099999999989e+00,2.946475400000000189e+00,7.283921699999999610e+00,6.366411000000000264e+00,5.918775000000000119e+00,5.410160000000000302e+00,4.909112999999999616e+00,4.429401999999999617e+00,3.989675000000000082e+00,3.598364999999999814e+00,3.261875999999999998e+00,2.981069999999999887e+00,2.749413000000000107e+00,2.559093999999999980e+00,2.402518999999999849e+00,2.272857000000000127e+00,2.164359000000000144e+00,2.072607999999999784e+00,1.994097000000000008e+00,1.926128000000000062e+00,1.866649000000000003e+00,1.814170000000000060e+00,1.767328999999999928e+00,-2.016681999999999864e+00,1.328189999999999926e-01
5.574808599999999892e+00,3.586214399999999802e+00,3.210834300000000141e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.904087000000000085e+00,1.344470000000000109e-01
7.845439800000000297e+00,1.396265499999999937e+00,3.459557900000000075e+00,2.332224000000000075e+00,2.155165999999999915e+00,1.976121000000000016e+00,1.815285000000000037e+00,1.674129999999999896e+00,1.552459000000000033e+00,1.449017999999999917e+00,1.361769999999999925e+00,1.288375999999999966e+00,1.227241000000000026e+00,1.175200000000000022e+00,1.131691000000000003e+00,1.094198999999999922e+00,1.061531000000000002e+00,1.033015000000000017e+00,1.007778999999999980e+00,9.871659999999999879e-01,9.663829999999999920e-01,9.478360000000000118e-01,9.310310000000000530e-01,-1.760888000000000009e+00,1.604899999999999938e-01
1.770528300000000055e+00,6.432341999999999782e-01,8.667386000000000479e+00,3.536201999999999845e+00,3.471394999999999786e+00,3.399268999999999874e+00,3.331548000000000176e+00,3.263841999999999910e+00,3.197570999999999941e+00,3.132611999999999952e+00,3.068681999999999910e+00,3.006765999999999828e+00,2.945800000000000196e+00,2.887342999999999993e+00,2.830060000000000020e+00,2.775243999999999822e+00,2.722039000000000097e+00,2.672191000000000205e+00,2.623337999999999948e+00,2.576340000000000074e+00,2.531571000000000016e+00,2.488783999999999885e+00,2.448245000000000005e+00,-3.057835999999999999e+00,4.692299999999999943e-02
5.461324399999999635e+00,2.739872800000000108e+00,1.967744999999999911e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.266618999999999939e+00,1.958650000000000113e-01
4.119884400000000113e+00,4.187694099999999864e+00,3.846480999999999928e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.423631000000000091e+00,1.999609999999999999e-01
6.203251800000000316e+00,8.645943000000000378e-01,7.696096700000000013e+00,3.758846999999999827e+00,3.664248000000000172e+00,3.553497000000000128e+00,3.452116999999999880e+00,3.349152999999999825e+00,3.251218000000000163e+00,3.153906000000000098e+00,3.061513999999999847e+00,2.971026000000000167e+00,2.885806999999999789e+00,2.803319000000000116e+00,2.727002000000000148e+00,2.653211999999999904e+00,2.585013000000000005e+00,2.520322999999999869e+00,2.460636000000000045e+00,2.404544000000000015e+00,2.352704999999999824e+00,2.305242999999999931e+00,2.260062000000000015e+00,-2.032481999999999900e+00,1.308429999999999871e-01
3.676572999999999869e+00,4.194510199999999855e+00,1.252987499999999921e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.251239999999999908e+00,1.539619999999999878e-01
4.610470000000000290e+00,6.276890000000000525e-01,3.102182299999999948e+00,1.495433999999999930e+00,1.431496000000000102e+00,1.364368999999999943e+00,1.306961999999999957e+00,1.253417000000000003e+00,1.206050000000000066e+00,1.163022999999999918e+00,1.124727999999999950e+00,1.090395000000000003e+00,1.059534999999999894e+00,1.032019000000000020e+00,1.006941000000000086e+00,9.846040000000000347e-01,9.640290000000000248e-01,9.454749999999999543e-01,9.283540000000000125e-01,9.126199999999999868e-01,8.981259999999999799e-01,8.845769999999999467e-01,8.721139999999999448e-01,-2.092369999999999841e+00,1.093859999999999971e-01
6.064162999999999748e+00,2.601978900000000205e+00,7.617760099999999923e+00,5.992141000000000162e+00,5.618216999999999572e+00,5.197879000000000360e+00,4.781737999999999822e+00,4.378967000000000276e+00,3.999927000000000010e+00,3.655511000000000177e+00,3.351589000000000151e+00,3.088344000000000200e+00,2.864729000000000081e+00,2.678494000000000153e+00,2.521741000000000010e+00,2.389842999999999940e+00,2.278856000000000215e+00,2.184217999999999993e+00,2.102573000000000025e+00,2.031684999999999963e+00,1.969424000000000063e+00,1.914368999999999987e+00,1.865105999999999931e+00,-2.043919999999999959e+00,1.293159999999999865e-01
1.548528999999999878e-01,3.066910999999999943e-01,4.267884300000000408e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.250843999999999845e+00,7.820000000000000562e-03
2.356507300000000082e+00,1.850383099999999947e+00,6.092420299999999678e+00,3.587689000000000128e+00,3.359576000000000118e+00,3.113150999999999780e+00,2.883415999999999979e+00,2.671641000000000155e+00,2.479003000000000068e+00,2.310532999999999948e+00,2.163381000000000220e+00,2.036245999999999778e+00,1.928585999999999911e+00,1.836049999999999960e+00,1.757532000000000094e+00,1.689778000000000002e+00,1.631327999999999889e+00,1.580095000000000027e+00,1.535627999999999993e+00,1.495654000000000039e+00,1.460598999999999981e+00,1.428207000000000004e+00,1.399029999999999996e+00,-2.775113000000000163e+00,6.142899999999999749e-02
2.217547600000000063e+00,2.397907000000000011e+00,7.755722099999999841e+00,5.054537999999999975e+00,4.744345000000000034e+00,4.403480000000000061e+00,4.070025000000000226e+00,3.751024999999999832e+00,3.455119999999999969e+00,3.186751000000000111e+00,2.949307999999999819e+00,2.745188999999999879e+00,2.570650000000000102e+00,2.422277999999999931e+00,2.297209000000000056e+00,2.191139000000000170e+00,2.100448000000000093e+00,2.022438000000000180e+00,1.954719000000000095e+00,1.895208000000000004e+00,1.842851000000000017e+00,1.795760000000000023e+00,1.753822999999999910e+00,-2.844081000000000081e+00,5.799499999999999794e-02
1.469429899999999956e+00,3.446021399999999790e+00,6.514904999999999724e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.193912000000000084e+00,4.053600000000000259e-02
4.674433200000000177e+00,1.844131200000000081e+00,7.438348999999999656e+00,4.647878999999999650e+00,4.419013999999999776e+00,4.158883000000000330e+00,3.906626000000000154e+00,3.662542999999999882e+00,3.428891000000000133e+00,3.213045999999999847e+00,3.014921000000000184e+00,2.835944000000000020e+00,2.678351999999999844e+00,2.540347999999999828e+00,2.419878999999999891e+00,2.314976999999999840e+00,2.223961000000000077e+00,2.144884999999999931e+00,2.075222000000000122e+00,2.013389000000000095e+00,1.958892000000000078e+00,1.909855999999999998e+00,1.865550000000000042e+00,-2.238539999999999974e+00,1.063719999999999943e-01
6.243319999999999759e+00,2.027854099999999882e+00,5.015794999999999559e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.581630000000000091e+00,1.641199999999999881e-01
1.297892000000000046e+00,3.829258999999999857e-01,3.363481699999999908e+00,9.255290000000000461e-01,8.892700000000000049e-01,8.538949999999999596e-01,8.228079999999999838e-01,7.947499999999999565e-01,7.695250000000000146e-01,7.473180000000000378e-01,7.270769999999999733e-01,7.093300000000000161e-01,6.931009999999999671e-01,6.784980000000000455e-01,6.652029999999999887e-01,6.529449999999999976e-01,6.417920000000000291e-01,6.313619999999999788e-01,6.217340000000000089e-01,6.127219999999999889e-01,6.042520000000000113e-01,5.963469999999999605e-01,5.888419999999999765e-01,-2.950680000000000192e+00,4.071400000000000019e-02
5.722996799999999773e+00,1.737001999999999935e+00,4.964946900000000163e+00,3.362030999999999992e+00,3.133843999999999852e+00,2.889717000000000091e+00,2.660819000000000045e+00,2.451709000000000138e+00,2.267875999999999781e+00,2.106736999999999860e+00,1.968204000000000065e+00,1.850300999999999974e+00,1.751401999999999903e+00,1.668161999999999923e+00,1.597167999999999921e+00,1.536534000000000066e+00,1.484553000000000011e+00,1.439422999999999897e+00,1.399348999999999954e+00,1.364754000000000023e+00,1.332572000000000090e+00,1.303889999999999993e+00,1.277935999999999961e+00,-2.054129999999999789e+00,1.255469999999999919e-01
